id_transaccion,id_cliente,monto,fecha,region,id_tienda,edad,preferencias,geolocalizacion,ingresos,puntos_lealtad,gastos_mensuales,segmento_cliente,PC1,PC2,PC3
9855,1250,3702.0,2052-12-24,MX,10,36,Tecnología,Guadalajara,0.07040160068600831,0.2156469408224674,0.7923570836785419,Premium Adulto,1166.7208427521177,0.07582523504517624,-17.075973145676887
9854,1367,1971.0,2052-12-23,MX,40,40,Moda,CDMX,0.31146205516649994,0.1715145436308927,0.22538663352665006,Regular,-564.2864154773254,-11.632444751403757,10.379724204196187
9853,1438,3691.0,2052-12-22,MX,11,60,Moda,CDMX,0.6035729598399314,0.7753259779338014,0.22265948632974314,Premium Adulto,1155.7304448065674,19.859947860330823,-3.4477820935432533
9852,670,1804.0,2052-12-21,MX,34,56,Moda,CDMX,0.9139631270544518,0.8696088264794384,0.575807787903894,Cliente Leal,-731.2779642022558,5.189922533266358,13.816156571578865
9851,43,3891.0,2052-12-20,MX,15,68,Moda,Monterrey,0.5869515506645705,0.3981945837512537,0.7639119027892847,Premium Adulto,1355.7325110402785,24.39834750199285,4.206273375535339
9850,566,786.0,2052-12-19,MX,48,34,Hogar,CDMX,0.48542232385307993,0.5867602808425276,0.38287075393537695,Regular,-1749.2911768169604,-20.365134829554314,13.909672173373878
9849,445,4949.0,2052-12-18,MX,17,59,Tecnología,Guadalajara,0.5643847363155639,0.7402206619859579,0.8328500414250207,Premium Adulto,2413.7280434900126,15.17431358893639,1.1447102987404776
9848,54,886.0,2052-12-17,MX,23,58,Tecnología,Guadalajara,0.2644704873517222,0.5195586760280843,0.8064415907207954,Regular,-1649.2736549042972,13.212375105972246,5.538461512395003
9847,355,1135.0,2052-12-16,MX,19,40,Moda,Guadalajara,0.6603687294554809,0.044132397191574725,0.42091273128969897,Regular,-1400.2799174024397,-0.019104133063809314,-7.425340610341614
9846,1709,3796.0,2052-12-15,MX,38,50,Tecnología,Guadalajara,0.8275403744461912,0.3329989969909729,0.5447045015189175,Premium Adulto,1260.718077977598,-3.038188169614447,14.080799043771798
9845,1746,1005.0,2052-12-14,MX,38,63,Hogar,CDMX,0.7529083893097042,0.8655967903711134,0.9934410383871858,Cliente Leal,-1530.2761782806954,9.393248470728818,20.900199562975068
9844,1244,620.0,2052-12-13,MX,48,58,Tecnología,Monterrey,0.10308703730170074,0.37612838515546637,0.3552885943109638,Regular,-1915.2812295830195,0.0323848871994592,26.68749357822322
9843,1099,1669.0,2052-12-12,MX,38,48,Tecnología,Monterrey,0.5448906674288981,0.9167502507522568,0.9444214305440486,Cliente Leal,-866.2824616846078,-3.64170754899639,12.935853221546878
9842,167,801.0,2052-12-11,MX,23,22,Hogar,CDMX,0.890881806488495,0.9007021063189569,0.018192488262910797,Cliente Leal,-1734.2885375943229,-17.213664495643645,-13.640701351266447
9841,579,1011.0,2052-12-10,MX,24,50,Tecnología,Guadalajara,0.6817921966557096,0.2156469408224674,0.4514291632145816,Regular,-1524.2772908283189,5.844540709654293,2.1279584440590753
9840,234,1347.0,2052-12-09,MX,27,33,Hogar,Monterrey,0.7582249535515221,0.6850551654964895,0.16100524716929027,Regular,-1188.285277759859,-10.313672301325564,-4.37556197246618
9839,1862,3147.0,2052-12-08,MX,22,60,Moda,Monterrey,0.6541374874946405,0.7853560682046139,0.3095139464236399,Premium Adulto,611.7271677071626,14.279440683325209,5.841478530923226
9838,1619,2503.0,2052-12-07,MX,49,48,Tecnología,Guadalajara,0.10460197227383167,0.4272818455366098,0.4810135321734328,Premium Adulto,-32.28591443767982,-9.927545880951172,22.277975222839608
9837,1129,1500.0,2052-12-06,MX,44,33,Tecnología,CDMX,0.021866514220380162,0.5646940822467402,0.12769262634631318,Regular,-1035.29046003972,-19.446302632317895,10.019265597820322
9836,1277,2959.0,2052-12-05,MX,9,28,Hogar,CDMX,0.7885379448335,0.5667001003009028,0.37914250207125105,Premium Joven,423.717923512781,-5.782905476316952,-22.212524694884124
9835,613,2060.0,2052-12-04,MX,17,60,Hogar,Monterrey,0.47821923681577816,0.26078234704112335,0.5179163214581607,Premium Adulto,-475.2711617729201,17.49960284906032,1.5695479565760522
9834,1951,2754.0,2052-12-03,MX,20,40,Tecnología,Monterrey,0.441875089323996,0.9608826479438315,0.18299502899751452,Premium Adulto,218.71956559511455,-1.3809516961359591,-6.518394550440597
9833,375,4686.0,2052-12-02,MX,20,53,Moda,Monterrey,0.5187508932399599,0.24172517552657974,0.330951394642364,Premium Adulto,2150.724683972539,8.632803438505839,0.4785253612835305
9832,393,1828.0,2052-12-01,MX,50,18,Hogar,Monterrey,0.16164070315849652,0.8836509528585758,0.9686550676608671,Cliente Leal,-707.2985268133446,-35.50471241719262,7.119436773291966
9831,1854,4056.0,2052-11-30,MX,25,64,Tecnología,Monterrey,0.25253680148635127,0.9608826479438315,0.9245028997514498,Premium Adulto,1520.7277979951264,15.602274850313027,10.545531629388861
9830,640,942.0,2052-11-29,MX,48,37,Hogar,Guadalajara,0.49005287980563095,0.2928786359077232,0.6831676332504832,Regular,-1593.2899554293576,-17.905610494062255,15.513505911199047
9829,140,3432.0,2052-11-28,MX,35,42,Moda,CDMX,0.6269687008718022,0.9117352056168506,0.9503244959955813,Premium Adulto,896.7157379834566,-8.024419243455018,7.266947433459023
9828,1349,866.0,2052-11-27,MX,6,52,Hogar,Guadalajara,0.14846362726882953,0.2086258776328987,0.28072355702844515,Regular,-1669.270957566539,17.199196936009027,-12.045431789807772
9827,1137,2519.0,2052-11-26,MX,12,64,Moda,CDMX,0.9278262112333858,0.13841524573721165,0.6524095553714443,Premium Adulto,-16.268054033795124,23.313024181962202,-0.5151148977129978
9826,1581,2105.0,2052-11-25,MX,7,41,Hogar,Guadalajara,0.08276404173217095,0.25376128385155466,0.5366956641811654,Premium Adulto,-430.2759688074102,6.7227617874405965,-17.01164372373799
9825,227,3427.0,2052-11-24,MX,17,55,Tecnología,CDMX,0.5262684007431756,0.19157472417251756,0.3544255730461198,Premium Adulto,891.7265898798646,12.567950846774853,-1.0424038336276595
9824,853,1637.0,2052-11-23,MX,18,34,Hogar,Guadalajara,0.26136915821066176,0.32798395185556667,0.15182270091135047,Regular,-898.2821539292297,-4.821548290532267,-11.448121310603419
9823,6,1956.0,2052-11-22,MX,10,57,Tecnología,Monterrey,0.6332999857081606,0.31795386158475425,0.5474316487158244,Regular,-579.2702596427912,18.742177917943568,-5.956947411875369
9822,1461,2643.0,2052-11-21,MX,47,56,Hogar,Monterrey,0.7076747177361726,0.09528585757271815,0.6146782656724662,Premium Adulto,107.7179729041004,-2.1633970858222966,24.85079219603366
9821,1910,1649.0,2052-11-20,MX,16,32,Tecnología,Guadalajara,0.06820065742461057,0.38415245737211634,0.7216929025131179,Regular,-886.2823666279496,-5.454514307412136,-14.205486828104064
9820,1289,4306.0,2052-11-19,MX,2,29,Tecnología,CDMX,0.4556810061454909,0.19057171514543633,0.3477285280309307,Premium Joven,1770.7202961627331,-1.8972927983991816,-27.553037594365243
9819,73,3591.0,2052-11-18,MX,25,51,Hogar,Monterrey,0.5450050021437759,0.39317953861584753,0.07632560066280034,Premium Adulto,1055.7224776358016,4.837197309548365,3.60385902270162
9818,242,2705.0,2052-11-17,MX,16,36,Hogar,Monterrey,0.5448049163927398,0.09127382146439318,0.9555716652858326,Premium Adulto,169.71914072283653,-2.609776069906122,-12.036042616905384
9817,903,4014.0,2052-11-16,MX,15,41,Tecnología,Monterrey,0.9400600257253108,0.9227683049147443,0.7451670809168738,Premium Adulto,1478.7213294007506,1.4836735121494726,-10.171181125173128
9816,1362,2122.0,2052-11-15,MX,39,24,Tecnología,CDMX,0.7727883378590824,0.275827482447342,0.2818627450980392,Premium Joven,-413.2927511899602,-24.71890352870987,1.0160174010116805
9815,355,3762.0,2052-11-14,MX,9,40,Moda,Guadalajara,0.6603687294554809,0.044132397191574725,0.42091273128969897,Premium Adulto,1226.7227801619342,3.9624544031617823,-15.790299332005265
9814,232,4931.0,2052-11-13,MX,40,48,Tecnología,Guadalajara,0.9268972416750035,0.3239719157472417,0.2134424192212096,Premium Adulto,2395.716489260461,-6.377523619647139,14.750673105388465
9813,1356,3575.0,2052-11-12,MX,43,26,Moda,CDMX,0.5704301843647277,0.530591775325978,0.6811654239160453,Premium Joven,1039.7066715393166,-25.900230737310054,5.521211399235
9812,1083,2983.0,2052-11-11,MX,6,47,Tecnología,Monterrey,0.6969701300557382,0.34503510531594783,0.6343896713615024,Premium Adulto,447.7266891669974,11.883581624645881,-14.630336848026051
9811,948,2478.0,2052-11-10,MX,25,67,Moda,Monterrey,0.5982563955981135,0.2918756268806419,0.23529411764705882,Premium Adulto,-57.27076304980983,18.948571152508432,12.084267579966287
9810,866,800.0,2052-11-09,MX,10,41,Moda,CDMX,0.7919679862798342,0.9428284854563691,0.3935031759182546,Cliente Leal,-1735.276724169371,5.792006030792553,-14.52302919710906
9809,929,250.0,2052-11-08,MX,1,56,Tecnología,Guadalajara,0.5378162069458339,0.6038114343029087,0.3183858050262358,Regular,-2285.26770838029,23.56269651847474,-14.17054115990911
9808,750,1172.0,2052-11-07,MX,50,20,Tecnología,CDMX,0.3071030441617836,0.5456369107321967,0.694076222038111,Regular,-1363.2976173494046,-33.47640097960823,8.160137393276308
9807,535,1533.0,2052-11-06,MX,34,41,Tecnología,CDMX,0.7779905673860226,0.9608826479438315,0.08343689588511462,Cliente Leal,-1002.2841282005213,-7.366814003868688,5.8167386593444235
9806,1778,2765.0,2052-11-05,MX,29,50,Tecnología,Guadalajara,0.08220665999714163,0.8264794383149449,0.8196285556476112,Premium Adulto,229.72096741077576,2.283921055344546,6.425969111997858
9805,661,2120.0,2052-11-04,MX,13,67,Hogar,CDMX,0.625468057739031,0.5325977933801405,0.5408726871030102,Premium Adulto,-415.26706202057267,25.523639159792683,1.9144963270991582
9804,329,3675.0,2052-11-03,MX,50,25,Moda,CDMX,0.6150778905245105,0.4373119358074222,0.3781068765534383,Premium Joven,1139.7041118289285,-30.52647885675964,10.916768363475782
9803,217,2679.0,2052-11-02,MX,42,37,Moda,Guadalajara,0.722295269401172,0.9327983951855567,0.40958989229494613,Premium Adulto,143.71163523780797,-15.599638736039639,10.499900148290259
9802,600,3892.0,2052-11-01,MX,6,29,Moda,CDMX,0.5006145490924682,0.12337011033099297,0.049986191659762494,Premium Joven,1356.7191307222242,-3.8161596976552055,-24.18314929887133
9801,843,4618.0,2052-10-31,MX,11,54,Tecnología,CDMX,0.5394168929541232,0.46038114343029085,0.2976042529687931,Premium Adulto,2082.7278449645396,14.30757498202659,-6.608605767271989
9800,1942,1995.0,2052-10-30,MX,12,22,Hogar,CDMX,0.5785336572816921,0.5807422266800402,0.6281068765534382,Regular,-540.2853370933547,-11.965026581661387,-22.905179145585837
9799,1268,744.0,2052-10-29,MX,15,48,Tecnología,CDMX,0.45588109189652704,0.22567703109327986,0.122997790665562,Regular,-1791.2753405147882,9.08217917807897,-6.563951164990591
9798,101,901.0,2052-10-28,MX,14,38,Hogar,Monterrey,0.25099328283550093,0.39618856569709127,0.989402098867716,Regular,-1634.2791811543386,1.0718165937667798,-12.730755867421372
9797,729,2050.0,2052-10-27,MX,1,51,Hogar,Monterrey,0.9498356438473631,0.9358074222668005,0.7785142225904447,Premium Adulto,-485.2700171473675,18.40946934822122,-16.767235598079782
9796,98,3809.0,2052-10-26,MX,24,46,Moda,Monterrey,0.9755037873374303,0.5255767301905717,0.732981220657277,Premium Adulto,1273.720683086634,1.0267016838983771,0.10155737232927464
9795,1115,479.0,2052-10-25,MX,50,53,Tecnología,Monterrey,0.8964127483207088,0.5275827482447343,0.2974661695664181,Regular,-2056.283900533016,-5.193099454331527,25.710336617513683
9794,1801,2814.0,2052-10-24,MX,28,50,Hogar,Guadalajara,0.2129484064599114,0.39317953861584753,0.45577879038939517,Premium Adulto,278.7212616332563,2.7912555539864954,5.581574711114676
9793,1674,4960.0,2052-10-23,MX,6,48,Hogar,CDMX,0.4839216807203087,0.31995987963891676,0.07021541010770506,Premium Adulto,2424.726842110386,11.7175486771707,-14.023096200180643
9792,1332,1076.0,2052-10-22,MX,24,19,Moda,Guadalajara,0.7707588966700014,0.001003009027081244,0.978389947528307,Regular,-1459.2901089316936,-20.424877852687693,-14.381524541237685
9791,294,3124.0,2052-10-21,MX,44,50,Moda,Guadalajara,0.4416892954123196,0.7051153460381144,0.5146713615023474,Premium Adulto,588.7163461199043,-5.889900583679072,19.134103914035563
9790,778,4903.0,2052-10-20,MX,41,69,Moda,Guadalajara,0.05196512791196228,0.09127382146439318,0.2555233360950014,Premium Adulto,2367.724883083353,10.878107249646316,26.782899728983004
9789,284,750.0,2052-10-19,MX,4,52,Hogar,Guadalajara,0.2655137916249821,0.29889669007021064,0.9927506213753107,Regular,-1785.2703314546502,18.324320126250978,-13.742883755945144
9788,205,1275.0,2052-10-18,MX,1,39,Tecnología,Guadalajara,0.9884236101186222,0.48746238716148443,0.7914250207125103,Regular,-1260.2748740671404,8.65027087966341,-23.187754683783222
9787,401,4153.0,2052-10-17,MX,27,68,Hogar,Monterrey,0.1896670001429184,0.15546639919759278,0.41179922673294667,Premium Adulto,1617.72882883979,17.872653847488973,14.373066974661327
9786,559,3769.0,2052-10-16,MX,6,46,Moda,Monterrey,0.2685722452479634,0.0,0.27948080640706985,Premium Adulto,1233.7261781401353,10.635021973600114,-15.132535972375376
9785,390,4189.0,2052-10-15,MX,5,66,Moda,Guadalajara,0.1416892954123196,0.6619859578736209,0.24223280861640428,Premium Adulto,1653.7346935149294,27.87928585758537,-5.310529875531692
9784,358,156.0,2052-10-14,MX,46,22,Hogar,Monterrey,0.9461197656138344,0.8535606820461384,0.3676815796741232,Cliente Leal,-2379.2954526932626,-29.133896787586345,5.800832460438457
9783,1638,2124.0,2052-10-13,MX,17,28,Tecnología,CDMX,0.4186365585250822,0.6840521564694083,0.17502071251035628,Premium Joven,-411.2843965517268,-9.616504077710431,-15.47249023101168
9782,1827,1595.0,2052-10-12,MX,23,46,Moda,CDMX,0.9909818493640131,0.4944834503510531,0.9258492129246064,Regular,-940.2787195731341,2.692902268215782,-0.827822097470083
9781,28,3466.0,2052-10-11,MX,9,18,Tecnología,CDMX,0.9500071459196798,0.058174523570712136,0.03945733222866611,Premium Joven,930.713719931915,-14.50606198253778,-27.519800339246977
9780,1564,4910.0,2052-10-10,MX,44,32,Hogar,Monterrey,0.5477347434614834,0.11634904714142427,0.8950566141949737,Premium Adulto,2374.7086729872503,-22.037882882343826,9.613619091772051
9779,947,1274.0,2052-10-09,MX,25,58,Tecnología,Guadalajara,0.44223238530798914,0.4182547642928786,0.1915216790941729,Regular,-1261.27432143245,11.947879527996381,7.2456053989869815
9778,1820,4806.0,2052-10-08,MX,28,25,Moda,Monterrey,0.19682721166214093,0.9488465396188566,0.8832159624413145,Premium Joven,2270.710669010595,-19.386904382622898,-7.660078720033432
9777,1557,3015.0,2052-10-07,MX,18,40,Tecnología,CDMX,0.01833642989852796,0.24674022066198598,0.4918876001104667,Premium Adulto,479.7201502964499,-0.44844482513260786,-8.200293501939683
9776,214,4129.0,2052-10-06,MX,47,51,Tecnología,CDMX,0.4763898813777333,0.9157472417251755,0.3728251864125932,Premium Adulto,1593.715711845021,-7.156184649915048,22.243299126873715
9775,1714,2765.0,2052-10-05,MX,19,40,Hogar,Guadalajara,0.6603258539374017,0.8324974924774323,0.9109362054681027,Premium Adulto,229.7198692273596,-0.8534548454481587,-7.364797344159193
9774,1440,2109.0,2052-10-04,MX,23,43,Hogar,CDMX,0.004716306988709451,0.6670010030090271,0.49982739574703117,Premium Adulto,-426.2800128042654,-0.10895904096349085,-2.4048355458599033
9773,876,2230.0,2052-10-03,MX,25,33,Moda,CDMX,0.7594969272545377,0.7833500501504513,0.6431234465617233,Premium Adulto,-305.2847827624564,-9.70007049790524,-6.035327791212978
9772,1946,1522.0,2052-10-02,MX,44,68,Hogar,Guadalajara,0.38152065170787475,0.7402206619859579,0.7215202982601491,Cliente Leal,-1013.2760014878027,10.164555124816172,28.66155996686941
9771,888,1137.0,2052-10-01,MX,21,31,Hogar,CDMX,0.014606259825639567,0.358074222668004,0.83467964650649,Regular,-1398.2842327611002,-8.701802109636375,-10.525531164921262
9770,1416,667.0,2052-09-30,MX,25,59,Hogar,CDMX,0.03221380591682152,0.7051153460381144,0.41690831262082295,Cliente Leal,-1868.2738201009,13.105326099725612,7.755953977489206
9769,1538,1913.0,2052-09-29,MX,6,57,Moda,Guadalajara,0.031770758896670026,0.6710130391173521,0.2026719138359569,Regular,-622.2690284697585,20.894756474599614,-9.34304206856011
9768,1545,337.0,2052-09-28,MX,35,62,Hogar,Monterrey,0.30706016864370445,0.33801404212637914,0.32273543220104944,Regular,-2198.27558556964,10.486771014317132,17.804686186246137
9767,990,2554.0,2052-09-27,MX,22,54,Moda,Guadalajara,0.7239102472488209,0.26278836509528586,0.27395747031206846,Premium Adulto,18.72476570216486,9.505089966933408,2.6236055372582
9766,1206,3494.0,2052-09-26,MX,22,41,Tecnología,Guadalajara,0.008632270973274264,0.26780341023069204,0.6269676884838442,Premium Adulto,958.7192836928548,-1.9777607426056356,-4.2643656582850085
9765,258,1500.0,2052-09-25,MX,19,68,Hogar,CDMX,0.6283264256109761,0.46038114343029085,0.8477630488815244,Regular,-1035.2683915422103,23.491820604528417,7.501903783388926
9764,1183,2444.0,2052-09-24,MX,50,69,Tecnología,Monterrey,0.7849078176361297,0.7713139418254764,0.17591825462579397,Premium Adulto,-91.27754652985732,7.342319983724682,34.306263299783105
9763,722,3682.0,2052-09-23,MX,44,35,Hogar,Guadalajara,0.8355295126482778,0.9789368104312939,0.046948356807511735,Premium Adulto,1146.7100634179642,-18.871457651826084,11.164782267562664
9762,541,4666.0,2052-09-22,MX,10,65,Moda,CDMX,0.9493925968272116,0.9658976930792378,0.6558616404308202,Premium Adulto,2130.732683194548,24.125197762289684,-1.5951746115781162
9761,1793,4748.0,2052-09-21,MX,15,21,Moda,Monterrey,0.37696155495212236,0.4744232698094283,0.031862745098039214,Premium Joven,2212.712973477496,-15.818915458080912,-20.795070207184505
9760,1636,2445.0,2052-09-20,MX,23,69,Tecnología,CDMX,0.021494926397027297,0.5436308926780341,0.263014360673847,Premium Adulto,-90.26931354837097,21.723764038613442,11.45642582101658
9759,400,571.0,2052-09-19,MX,50,44,Tecnología,CDMX,0.6376875803915963,0.9819458375125376,0.8058202154101077,Cliente Leal,-1964.2876253500672,-12.85685083829562,20.920100571293624
9758,1374,1741.0,2052-09-18,MX,19,30,Hogar,Monterrey,0.971244819208232,1.0,0.7515189174261254,Cliente Leal,-794.284135033809,-8.793082495158135,-12.730110025105581
9757,1528,2303.0,2052-09-17,MX,5,44,Tecnología,Guadalajara,0.3116764327568958,0.8324974924774323,0.10991438829052748,Premium Adulto,-232.27415370289282,10.224958854234057,-17.099574638917147
9756,593,3230.0,2052-09-16,MX,49,61,Hogar,Monterrey,0.17055881091896527,0.925777331995988,0.712234189450428,Premium Adulto,694.7193616195214,0.7026713256471666,29.229072222539052
9755,117,3408.0,2052-09-15,MX,34,68,Tecnología,CDMX,0.1298556524224668,0.043129388164493486,0.3216652858326429,Premium Adulto,872.726796951436,14.525581670154747,20.269718783070722
9754,109,1143.0,2052-09-14,MX,1,27,Moda,CDMX,0.9434757753322852,0.6670010030090271,0.5395954156310412,Regular,-1392.2798168963939,-1.4385017068630468,-29.584308841605363
9753,856,4839.0,2052-09-13,MX,50,22,Tecnología,Guadalajara,0.6563813062741175,0.6780341023069208,0.5463615023474179,Premium Joven,2303.702718371664,-33.661373204963255,9.362242896041657
9752,1630,4661.0,2052-09-12,MX,36,48,Tecnología,CDMX,0.5670858939545519,0.6288866599799399,0.051505109085887874,Premium Adulto,2125.7177473198076,-4.108743480504607,11.3556534779132
9751,1455,957.0,2052-09-11,MX,30,59,Hogar,CDMX,0.7844361869372588,0.8736208625877633,0.4373101353217343,Cliente Leal,-1578.27539361255,10.293081830516105,11.997201216479233
9750,211,849.0,2052-09-10,MX,18,33,Moda,CDMX,0.8956124053165643,0.3490471414242728,0.333091687379177,Regular,-1686.2824732658064,-5.264810132631805,-12.011391102633276
9749,1838,886.0,2052-09-09,MX,9,44,Tecnología,Guadalajara,0.2912391024724882,0.6740220661985958,0.4609223971278652,Regular,-1649.2751817601084,8.82016756296067,-13.767285889888925
9748,214,845.0,2052-09-08,MX,33,51,Tecnología,CDMX,0.4763898813777333,0.9157472417251755,0.3728251864125932,Cliente Leal,-1690.279593317868,1.9819196257646468,10.271429976584166
9747,763,2421.0,2052-09-07,MX,49,18,Hogar,Monterrey,0.87396026868658,0.31795386158475425,0.6639740403203535,Premium Joven,-114.29831390064419,-35.276183567091174,6.294533027047194
9746,233,3232.0,2052-09-06,MX,10,38,Hogar,Monterrey,0.830470201514935,0.8876629889669008,0.9361364264015465,Premium Adulto,696.7217178431943,2.0084163412957885,-16.029960653888796
9745,1122,2791.0,2052-09-05,MX,33,56,Moda,CDMX,0.7658567957696155,0.5446339017051154,0.6295912731289699,Premium Adulto,255.72221342875218,5.21757080365073,13.007212146978958
9744,1880,3414.0,2052-09-04,MX,32,59,Moda,Guadalajara,0.13893097041589256,0.5195586760280843,0.4077948080640707,Premium Adulto,878.7236851187718,7.970585752882588,13.783230903669143
9743,1423,4956.0,2052-09-03,MX,19,24,Tecnología,Guadalajara,0.03660140060025727,0.9378134403209629,0.04877796188898095,Premium Joven,2420.7129735154335,-15.516850158499949,-15.803690654637773
9742,1404,3329.0,2052-09-02,MX,20,66,Tecnología,Guadalajara,0.9860368729455481,0.4934804413239719,0.9247100248550124,Premium Adulto,793.7302304449763,20.329978692780696,7.350897047454893
9741,1976,2597.0,2052-09-01,MX,27,41,Tecnología,Monterrey,0.9758753751607833,0.27181544633901705,0.20446699806683238,Premium Adulto,61.71786066636332,-4.18280169340316,-0.06775940694139848
9740,1329,2567.0,2052-08-31,MX,41,34,Tecnología,Monterrey,0.415206517078748,0.7703109327983952,0.4618889809444905,Premium Adulto,31.71072050817702,-17.548361043589523,8.052027326582305
9739,1216,3890.0,2052-08-30,MX,38,20,Hogar,Monterrey,0.5576675718164927,0.08625877632898696,0.7599765258215962,Premium Joven,1354.7056737834691,-28.476094418836748,-1.8942745870451247
9738,213,168.0,2052-08-29,MX,29,41,Tecnología,CDMX,0.8851650707446047,0.10030090270812436,0.20961060480530241,Regular,-2367.282425885082,-4.004474396063923,1.5341258897504986
9737,886,1150.0,2052-08-28,MX,39,44,Moda,Monterrey,0.44920680291553516,0.7061183550651956,0.8803162109914389,Cliente Leal,-1385.2843490988369,-7.293923886920069,11.632480753235804
9736,1020,3851.0,2052-08-27,MX,6,40,Tecnología,Monterrey,0.5338287837644705,0.3711133400200602,0.29843275338304337,Premium Adulto,1315.7236826032413,5.514670007352347,-18.32592673171525
9735,1612,3840.0,2052-08-26,MX,45,45,Hogar,Guadalajara,0.6691439188223525,0.5526579739217653,0.07173432753383044,Premium Adulto,1304.7138746041583,-11.021252778059289,17.343915511577194
9734,735,1750.0,2052-08-25,MX,5,63,Moda,CDMX,0.9309704158925253,0.3420260782347041,0.16570008285004145,Regular,-785.2662382685869,26.588342046074853,-7.000958925994141
9733,1256,4749.0,2052-08-24,MX,7,68,Hogar,Guadalajara,0.3047591825067887,0.48144433299899697,0.5593413421706711,Premium Adulto,2213.734836695053,28.220227680786525,-2.531833428193764
9732,1053,815.0,2052-08-23,MX,47,64,Hogar,Guadalajara,0.6631270544519079,0.009027081243731194,0.22542115437724386,Regular,-1720.2784811871124,5.5428847955377805,29.04359532890897
9731,616,4713.0,2052-08-22,MX,24,55,Hogar,Guadalajara,0.6608117764756324,0.6740220661985958,0.9971692902513117,Premium Adulto,2177.7242900822907,8.181381451071037,4.929544547558223
9730,490,3931.0,2052-08-21,MX,28,40,Hogar,Guadalajara,0.8474774903530085,0.35707121364092276,0.45512289422811375,Premium Adulto,1395.7169706057462,-6.244426815441262,0.2960447153192902
9729,1313,4576.0,2052-08-20,MX,8,21,Tecnología,CDMX,0.7262398170644562,0.017051153460381142,0.35183650925158794,Premium Joven,2040.715123536395,-12.002201759769559,-26.726317060005126
9728,1327,273.0,2052-08-19,MX,20,29,Hogar,Monterrey,0.44923538659425466,0.46740220661985954,0.39840513670256833,Regular,-2262.2846512319106,-9.420257405979982,-12.470192441186676
9727,1700,1394.0,2052-08-18,MX,33,65,Moda,Monterrey,0.02959839931399172,0.3430290872617853,0.797328086164043,Regular,-1141.273868755967,13.55055508458516,17.74986352328532
9726,1638,2837.0,2052-08-17,MX,42,28,Tecnología,CDMX,0.4186365585250822,0.6840521564694083,0.17502071251035628,Premium Joven,301.70789925448116,-23.297473371662818,5.712778328495482
9725,1795,4918.0,2052-08-16,MX,49,30,Hogar,Guadalajara,0.8555809632699728,0.16148445336008024,0.7898715824357913,Premium Adulto,2382.706317315637,-26.398181168628454,12.779850267294222
9724,1877,1807.0,2052-08-15,MX,24,27,Hogar,Monterrey,0.8609832785479491,0.16048144433299902,0.16625241645954159,Regular,-728.2869057663331,-14.029154083614575,-10.093057558860998
9723,400,3264.0,2052-08-14,MX,15,44,Tecnología,CDMX,0.6376875803915963,0.9819458375125376,0.8058202154101077,Premium Adulto,728.7226736596135,4.406887096862839,-8.600929938032387
9722,1323,3553.0,2052-08-13,MX,22,56,Hogar,Guadalajara,0.9346005430898957,0.8304914744232699,0.8623308478320906,Premium Adulto,1017.7254593654402,10.686464091571327,3.725521791872616
9721,94,3017.0,2052-08-12,MX,45,52,Moda,Guadalajara,0.15219379734171787,0.6098294884653962,0.0695940347970174,Premium Adulto,481.7168849442737,-4.6751973220809155,21.042349032190877
9720,240,1089.0,2052-08-11,MX,17,28,Hogar,Guadalajara,0.2776904387594683,0.1033099297893681,0.8514567798950566,Regular,-1446.2842526926152,-9.08577512365213,-15.51090809254341
9719,1230,2844.0,2052-08-10,MX,4,30,Hogar,CDMX,0.5539516935829641,0.7101303911735206,0.39215686274509803,Premium Adulto,308.7202911825575,-1.3680343936261004,-25.382964895383022
9718,1496,587.0,2052-08-09,MX,37,43,Tecnología,CDMX,0.8546234100328712,0.8565697091273822,0.6506144711405689,Cliente Leal,-1948.2840879382904,-6.787314475458455,9.385369978406317
9717,796,231.0,2052-08-08,MX,31,59,Tecnología,CDMX,0.3758753751607832,0.929789368104313,0.3243233913283623,Cliente Leal,-2304.2755959072365,10.132280762035787,12.817001700081995
9716,1425,4398.0,2052-08-07,MX,17,60,Moda,CDMX,0.505988280691725,0.31995987963891676,0.37910798122065725,Premium Adulto,1862.7285284579907,16.302564077211112,1.6571333051879904
9715,1318,687.0,2052-08-06,MX,36,56,Hogar,Monterrey,0.5434757753322852,0.4292878635907723,0.6129522231427782,Regular,-1848.2784183226079,4.696938452755724,15.467811584335216
9714,485,2520.0,2052-08-05,MX,2,51,Moda,CDMX,0.45105045019293977,0.2848545636910732,0.7740610328638498,Premium Adulto,-15.270373861574171,17.63684048406584,-15.90210721782384
9713,1065,4913.0,2052-08-04,MX,32,64,Tecnología,Guadalajara,0.12435329426897243,0.33701103309929786,0.5146368406517536,Premium Adulto,2377.7255549321385,11.435089113338488,16.50269494613253
9712,827,3372.0,2052-08-03,MX,34,40,Moda,CDMX,0.38560811776475634,0.5877632898696089,0.20377658105495722,Premium Adulto,836.7152240916507,-9.154056919133422,5.353841766543653
9711,827,1745.0,2052-08-02,MX,9,40,Moda,CDMX,0.38560811776475634,0.5877632898696089,0.20377658105495722,Regular,-790.2769511598526,4.994812200297567,-15.865683339133156
9710,640,3160.0,2052-08-01,MX,1,37,Hogar,Guadalajara,0.49005287980563095,0.2928786359077232,0.6831676332504832,Premium Adulto,624.7240591041127,5.992955919732232,-24.181429326241254
